Date;Open;High;Low;Close;Adj Close;Volume
2008-07-22;695.49;716.82;691.66;716.82;716.82;6180230000
2008-07-21;694.71;698.83;692.32;697.63;697.63;4630640000
2008-07-18;696.95;697.27;688.25;693.08;693.08;5653280000
2008-07-17;687.76;696.83;683.48;696.63;696.63;7365210000
2008-07-16;663.52;686.75;660.50;686.75;686.75;6738630000
2008-07-15;661.76;673.76;647.37;662.35;662.35;7363640000
2008-07-14;677.23;680.62;661.53;664.50;664.50;5434860000
2008-07-11;666.86;678.55;659.43;674.95;674.95;6742200000
2008-07-10;663.18;675.67;661.97;670.44;670.44;5840430000
2008-07-09;682.98;684.29;663.52;663.75;663.75;5181000000
2008-07-08;659.10;682.72;655.11;682.72;682.72;6034110000
2008-07-07;665.72;671.93;651.92;658.26;658.26;5265420000
2008-07-03;672.76;673.59;660.93;665.78;665.78;3247590000
2008-07-02;691.49;694.16;672.03;672.34;672.34;5276090000
2008-07-01;686.77;691.59;676.47;691.59;691.59;5846290000
2008-06-30;697.85;701.26;689.66;689.66;689.66;5032330000
2008-06-27;697.87;701.13;692.14;698.14;698.14;6208260000
2008-06-26;711.88;711.88;696.47;698.42;698.42;5231280000
2008-06-25;708.21;720.25;708.21;716.30;716.30;4825640000
2008-06-24;718.25;718.42;707.20;707.92;707.92;4705050000
2008-06-23;727.35;728.71;719.34;719.81;719.81;4186370000
2008-06-20;735.92;735.92;719.49;725.73;725.73;5324900000
2008-06-19;730.41;737.84;727.96;737.83;737.83;4811670000
2008-06-18;735.66;735.66;726.06;730.71;730.71;4573570000
2008-06-17;741.18;742.81;736.31;736.57;736.57;3801960000
2008-06-16;733.16;740.94;730.86;740.74;740.74;3706940000
2008-06-13;723.01;733.61;723.01;733.61;733.61;4080420000
2008-06-12;718.15;730.39;717.44;719.84;719.84;4734240000
2008-06-11;731.70;732.03;717.88;717.88;717.88;4779980000
2008-06-10;732.31;736.49;728.68;732.62;732.62;4635070000
2008-06-09;740.89;743.44;729.37;735.25;735.25;4404570000
2008-06-06;759.93;759.93;740.37;740.37;740.37;4771660000
2008-06-05;743.93;763.27;743.93;763.27;763.27;4350790000
2008-06-04;737.23;749.78;735.27;743.71;743.71;4338640000
2008-06-03;741.99;746.61;732.12;739.00;739.00;4396380000
2008-06-02;747.48;748.00;733.67;741.02;741.02;3714320000
2008-05-30;745.78;749.25;742.93;748.28;748.28;3845630000
2008-05-29;737.68;750.69;737.03;745.55;745.55;3894440000
2008-05-28;735.69;738.46;730.83;738.46;738.46;3927240000
2008-05-27;724.94;734.49;724.89;734.39;734.39;3588860000
2008-05-23;731.03;731.03;719.37;724.10;724.10;3516380000
2008-05-22;728.31;736.11;728.24;733.01;733.01;3955960000
2008-05-21;736.62;742.57;724.33;727.11;727.11;4517990000
2008-05-20;736.81;737.12;730.44;735.64;735.64;3854320000
2008-05-19;741.02;747.99;736.35;738.45;738.45;3683970000
2008-05-16;745.75;745.75;732.87;741.17;741.17;3842590000
2008-05-16;745.75;745.75;732.87;741.17;741.17;3842590000
2008-05-15;736.33;743.79;733.38;743.38;743.38;3836480000
2008-05-14;737.26;744.34;735.35;736.07;736.07;3979370000
2008-05-13;733.22;737.44;729.36;736.85;736.85;4018590000
2008-05-12;721.46;733.64;720.15;733.23;733.23;3370630000
2008-05-09;716.66;721.63;714.01;720.05;720.05;3518620000
2008-05-08;718.06;720.86;714.05;719.55;719.55;3827550000
2008-05-07;730.12;733.49;715.36;716.21;716.21;4075860000
2008-05-06;722.79;731.62;719.13;729.79;729.79;3924100000
2008-05-05;727.99;727.99;721.27;724.35;724.35;3410090000
2008-05-02;729.82;735.79;724.78;725.74;725.74;3953030000
2008-05-01;715.54;729.75;714.74;729.75;729.75;4448780000
2008-04-30;719.80;726.77;713.64;716.18;716.18;4508890000
2008-04-29;724.96;724.96;715.33;718.93;718.93;3815320000
2008-04-28;721.18;728.44;718.35;725.37;725.37;3607000000
2008-04-25;718.03;723.84;710.68;721.88;721.88;3891150000
2008-04-24;708.29;720.88;698.95;717.07;717.07;4461660000
2008-04-23;705.46;711.13;701.69;708.11;708.11;4103610000
2008-04-22;715.98;715.98;697.80;703.71;703.71;3821900000
2008-04-21;718.95;719.48;714.74;718.00;718.00;3420570000
2008-04-18;712.93;723.86;712.93;721.07;721.07;4222380000
2008-04-17;711.87;712.06;704.02;708.00;708.00;3713880000
2008-04-16;695.55;713.39;695.54;713.39;713.39;4260370000
2008-04-15;687.58;692.26;684.88;692.06;692.06;3581230000
2008-04-14;687.36;693.83;684.96;686.07;686.07;3565020000
2008-04-11;703.75;704.12;686.69;688.16;688.16;3723790000
2008-04-10;698.50;710.39;696.57;707.42;707.42;3686150000
2008-04-09;711.99;714.43;697.10;698.38;698.38;3556670000
2008-04-08;711.11;714.36;707.39;711.92;711.92;3602500000
2008-04-07;716.50;720.04;710.67;712.68;712.68;3747780000
2008-04-04;714.68;720.49;709.23;713.73;713.73;3703100000
2008-04-03;709.95;716.28;706.29;713.57;713.57;3920100000
2008-04-02;710.54;716.67;706.35;712.27;712.27;4320440000
2008-04-01;692.02;710.65;692.01;710.65;710.65;4745120000
2008-03-31;683.51;693.86;681.85;687.97;687.97;4188990000
2008-03-28;693.38;695.32;682.48;683.18;683.18;3686980000
2008-03-27;702.54;703.83;692.29;692.39;692.39;4037930000
2008-03-26;704.49;704.49;696.11;702.11;702.11;4055670000
2008-03-25;701.60;705.99;696.66;705.27;705.27;4145120000
2008-03-24;682.72;705.12;682.72;701.28;701.28;4499000000
2008-03-20;669.59;682.14;665.36;681.42;681.42;6145220000
2008-03-19;684.03;689.49;664.13;664.13;664.13;5358550000
2008-03-18;650.97;682.10;650.97;681.93;681.93;5335630000
2008-03-17;654.90;659.86;645.69;650.48;650.48;5683010000
2008-03-14;681.77;681.94;655.69;662.90;662.90;5153780000
2008-03-13;662.73;680.94;654.37;679.71;679.71;5073360000
2008-03-12;673.87;681.21;666.96;667.31;667.31;4414280000
2008-03-11;647.74;673.81;647.74;673.81;673.81;5109080000
2008-03-10;660.72;660.76;643.28;643.97;643.97;4261240000
2008-03-07;659.30;669.27;654.62;660.11;660.11;4565410000
2008-03-06;682.12;682.45;662.58;662.78;662.78;4323460000
2008-03-05;682.85;688.26;677.22;683.74;683.74;4277710000
2008-03-04;680.89;684.19;670.59;680.98;680.98;4757180000
2008-03-03;686.05;689.13;675.13;684.22;684.22;4117570000
2008-02-29;702.02;702.02;683.82;686.18;686.18;4426730000
2008-02-28;714.95;715.25;702.63;705.72;705.72;3938580000
2008-02-27;714.60;723.93;710.54;716.44;716.44;3904700000
2008-02-26;710.33;723.83;707.07;717.32;717.32;4096060000
2008-02-25;695.84;712.07;693.06;710.46;710.46;3866350000
2008-02-22;696.83;697.17;683.54;695.43;695.43;3572660000
2008-02-21;712.41;719.01;695.13;696.28;696.28;3696660000
2008-02-20;701.66;710.90;695.36;710.02;710.02;3870520000
2008-02-19;705.74;710.48;699.35;702.34;702.34;3613550000
2008-02-15;703.71;703.71;694.81;701.52;701.52;3583300000
2008-02-14;722.75;722.83;703.47;705.32;705.32;3644760000
2008-02-13;709.13;721.93;709.13;721.93;721.93;3856420000
2008-02-12;702.00;712.58;700.82;705.48;705.48;4044640000
2008-02-11;699.15;704.14;690.60;699.75;699.75;3593140000
2008-02-08;702.37;708.42;693.36;698.90;698.90;3768490000
2008-02-07;690.96;707.09;688.20;702.78;702.78;4589160000
2008-02-07;690.96;707.09;688.20;702.78;702.78;4589160000
2008-02-06;704.79;711.10;691.61;692.49;692.49;4008120000
2008-02-05;721.80;721.80;701.58;701.58;701.58;4315740000
2008-02-04;730.69;731.13;720.73;723.46;723.46;3495780000
2008-02-01;714.92;731.24;713.82;730.50;730.50;4650770000
2008-01-31;691.01;718.25;686.54;713.30;713.30;4970290000
2008-01-30;705.10;715.71;695.07;695.49;695.49;4742760000
2008-01-29;704.25;706.44;695.35;705.20;705.20;4232960000
2008-01-28;687.74;702.39;680.94;702.39;702.39;4100930000
2008-01-25;697.33;703.28;684.62;688.60;688.60;4882250000
2008-01-24;695.28;704.06;686.68;692.72;692.72;5735300000
2008-01-23;671.20;693.75;654.72;693.43;693.43;3241680000
2008-01-22;658.85;683.23;650.00;671.57;671.57;6544690000
2008-01-18;680.42;689.83;666.62;673.18;673.18;6004840000
2008-01-17;700.92;703.56;680.13;680.57;680.57;5303130000
2008-01-16;695.58;709.57;690.38;699.91;699.91;5440620000
2008-01-15;707.39;707.39;694.51;697.43;697.43;4601640000
2008-01-14;706.53;714.49;706.53;712.48;712.48;3682090000
2008-01-11;719.49;719.49;703.20;704.65;704.65;4495840000
2008-01-10;708.29;725.64;702.67;720.21;720.21;5170490000
2008-01-09;704.50;712.43;689.92;712.12;712.12;5351030000
2008-01-08;724.52;735.24;704.61;704.86;704.86;4705390000
2008-01-07;723.62;730.93;714.30;723.95;723.95;4221260000
2008-01-04;741.30;741.30;720.39;721.60;721.60;4166000000
2008-01-03;754.95;758.89;744.43;745.01;745.01;3429500000
2008-01-02;765.90;768.46;749.95;753.55;753.55;3452650000
2007-12-31;770.46;770.90;760.20;766.03;766.03;2440880000
2007-12-28;777.29;782.35;771.32;771.76;771.76;2420510000
2007-12-27;795.57;795.66;773.51;773.51;773.51;2365770000
2007-12-26;791.97;799.57;788.60;797.03;797.03;2010500000
2007-12-24;785.88;794.39;785.88;794.39;794.39;1267420000
2007-12-21;774.40;785.61;774.33;785.60;785.60;4508590000
2007-12-20;759.26;767.54;750.65;767.54;767.54;3526890000
2007-12-19;753.37;758.32;749.36;756.13;756.13;3401300000
2007-12-18;739.36;754.73;735.85;754.06;754.06;3723690000
2007-12-17;751.28;751.47;739.06;739.06;739.06;3569030000
2007-12-14;765.60;769.70;753.59;753.93;753.93;3401050000
2007-12-13;768.11;770.25;759.20;769.46;769.46;3635170000
2007-12-12;771.52;787.27;763.57;771.71;771.71;4482120000
2007-12-11;792.49;796.34;765.78;766.27;766.27;4080180000
2007-12-10;786.84;794.31;785.03;791.20;791.20;2911760000
2007-12-07;787.13;787.30;781.97;785.52;785.52;3177710000
2007-12-06;764.92;786.95;764.92;786.95;786.95;3568570000
2007-12-05;758.16;767.67;758.10;765.64;765.64;3663660000
2007-12-04;757.15;757.56;749.48;752.06;752.06;3343620000
2007-12-03;768.20;769.27;759.79;759.97;759.97;3323250000
2007-11-30;771.29;780.04;764.63;767.77;767.77;4422200000
2007-11-29;769.48;771.34;762.20;766.06;766.06;3524730000
2007-11-28;747.51;770.61;747.47;770.04;770.04;4508020000
2007-11-27;736.37;745.59;734.45;743.27;743.27;4320720000
2007-11-26;755.52;757.64;734.49;735.07;735.07;3706470000
2007-11-23;743.48;759.46;743.48;755.03;755.03;1612720000
2007-11-21;747.22;748.75;736.05;740.30;740.30;4076230000
2007-11-20;750.77;757.28;736.63;749.33;749.33;4875150000
2007-11-19;765.22;765.22;747.07;750.33;750.33;4119650000
2007-11-16;772.20;773.44;759.25;769.50;769.50;4168870000
2007-11-15;782.11;782.11;765.80;771.60;771.60;3941010000
2007-11-14;791.57;794.25;779.74;782.47;782.47;4031470000
2007-11-13;770.78;789.76;770.78;789.15;789.15;4141310000
2007-11-12;771.77;783.13;765.57;767.09;767.09;4192520000
2007-11-09;779.42;779.48;765.06;772.38;772.38;4587050000
2007-11-08;778.48;782.45;762.38;780.90;780.90;5439720000
2007-11-07;796.00;796.00;775.55;775.96;775.96;4353160000
2007-11-06;790.98;802.26;784.26;801.77;801.77;3879160000
2007-11-05;797.77;797.77;784.07;790.43;790.43;3819330000
2007-11-02;799.49;801.92;787.65;797.78;797.78;4285990000
2007-11-01;822.88;822.88;794.00;795.18;795.18;4241470000
2007-10-31;817.89;830.39;815.17;828.02;828.02;3953070000
2007-10-31;817.89;830.39;815.17;828.02;828.02;3953070000
2007-10-30;820.00;821.86;814.02;816.15;816.15;3212520000
2007-10-29;822.80;826.91;818.07;821.72;821.72;3124480000
2007-10-26;811.31;821.43;808.76;821.39;821.39;3612120000
2007-10-25;811.22;817.51;800.07;806.11;806.11;4183960000
2007-10-24;814.37;814.51;795.60;810.85;810.85;4003300000
2007-10-23;813.64;818.54;805.99;818.53;818.53;3309120000
2007-10-22;794.81;812.14;788.66;810.08;810.08;3471830000
2007-10-19;825.03;825.03;798.17;798.79;798.79;4160970000
2007-10-18;824.74;826.78;817.81;825.03;825.03;3203210000
2007-10-17;828.10;832.19;815.14;824.89;824.89;3638070000
2007-10-16;827.74;828.53;822.71;823.35;823.35;3234560000
2007-10-15;841.12;842.15;824.40;829.36;829.36;3139290000
2007-10-12;834.90;843.78;834.90;841.17;841.17;2788690000
2007-10-11;847.17;852.06;830.98;834.98;834.98;3911260000
2007-10-10;845.06;845.65;838.96;845.19;845.19;3044760000
2007-10-09;841.31;846.62;837.43;845.72;845.72;2932040000
2007-10-08;844.02;845.29;836.94;840.14;840.14;2040650000
2007-10-05;833.00;847.32;833.00;844.88;844.88;2919030000
2007-10-04;827.59;830.25;824.20;829.15;829.15;2690430000
2007-10-03;829.35;831.12;823.86;826.15;826.15;3065320000
2007-10-02;824.99;832.25;824.99;831.97;831.97;3101910000
2007-10-01;806.04;825.75;805.65;824.74;824.74;3281990000
2007-09-28;813.64;815.45;803.75;805.45;805.45;2925350000
2007-09-27;810.72;814.08;809.68;814.01;814.01;2872180000
2007-09-26;804.72;812.28;804.71;809.12;809.12;3237390000
2007-09-25;803.35;804.43;797.81;803.00;803.00;3187770000
2007-09-24;813.35;815.21;803.65;805.80;805.80;3131310000
2007-09-21;813.16;817.24;812.25;813.11;813.11;3679460000
2007-09-20;816.96;816.96;805.37;809.76;809.76;2957700000
2007-09-19;809.26;822.87;809.26;817.40;817.40;3846750000
2007-09-18;777.60;806.68;775.37;806.63;806.63;3708940000
2007-09-17;782.66;782.66;774.82;775.81;775.81;2598390000
2007-09-14;777.12;783.49;772.25;783.49;783.49;2641740000
2007-09-13;779.79;787.02;774.43;780.35;780.35;2877080000
2007-09-12;781.50;783.38;776.80;777.90;777.90;2885720000
2007-09-11;771.31;782.66;771.31;782.27;782.27;3015330000
2007-09-10;777.73;780.68;759.42;769.81;769.81;2835720000
2007-09-07;787.28;787.32;772.97;775.79;775.79;3191080000
2007-09-06;792.38;795.46;785.45;792.92;792.92;2459590000
2007-09-05;798.20;798.22;787.77;790.46;790.46;2991600000
2007-09-04;792.50;805.68;791.06;800.69;800.69;2766600000
2007-08-31;789.58;795.67;786.53;792.86;792.86;2731610000
2007-08-30;783.09;791.67;779.10;783.11;783.11;2582960000
2007-08-29;770.78;787.61;770.78;787.32;787.32;2824070000
2007-08-28;787.21;787.21;767.54;767.83;767.83;3078090000
2007-08-27;797.78;797.78;788.45;789.45;789.45;2406180000
2007-08-24;788.07;798.93;787.16;798.93;798.93;2541400000
2007-08-23;800.52;802.57;786.66;788.25;788.25;3084390000
2007-08-22;792.96;799.58;792.83;798.56;798.56;3309120000
2007-08-21;786.74;792.82;783.84;788.38;788.38;3012150000
2007-08-20;787.80;791.74;778.58;787.45;787.45;3321340000
2007-08-17;784.27;796.93;776.00;786.03;786.03;3570040000
2007-08-16;749.58;768.91;736.00;768.83;768.83;6509300000
2007-08-15;762.19;775.71;751.04;751.54;751.54;4290930000
2007-08-14;781.40;784.01;762.87;762.87;762.87;3814630000
2007-08-13;793.14;800.14;779.80;779.81;779.81;3696280000
2007-08-10;777.85;800.15;768.47;788.78;788.78;5345780000
2007-08-09;786.69;796.32;779.65;784.87;784.87;5889600000
2007-08-08;778.48;803.51;778.48;795.66;795.66;5499560000
2007-08-07;763.89;778.34;758.47;774.13;774.13;4909390000
2007-08-06;756.94;766.76;743.39;766.39;766.39;5067200000
2007-08-03;783.45;784.28;754.11;755.42;755.42;4272110000
2007-08-02;779.16;785.14;777.02;783.99;783.99;4368850000
2007-08-01;774.97;780.66;765.23;777.92;777.92;5256780000
2007-07-31;787.46;794.62;775.38;776.12;776.12;4524520000
2007-07-30;778.87;787.60;770.59;784.23;784.23;4128780000
2007-07-27;790.71;794.76;777.09;777.83;777.83;4784650000
2007-07-26;807.16;807.16;780.59;791.48;791.48;4472550000
2007-07-25;815.21;821.27;803.14;812.50;812.50;4283200000
2007-07-24;832.37;832.37;809.53;811.86;811.86;4115830000
2007-07-24;832.37;832.37;809.53;811.86;811.86;4115830000
2007-07-23;838.20;842.04;835.55;835.62;835.62;3102700000
2007-07-20;850.69;850.69;830.66;836.44;836.44;3745780000
2007-07-19;848.80;853.37;848.80;851.85;851.85;3251450000
2007-07-18;849.64;849.64;835.79;845.91;845.91;3609220000
2007-07-17;849.79;854.67;849.79;849.89;849.89;3007140000
2007-07-16;854.98;855.50;846.88;848.47;848.47;2704110000
2007-07-13;854.27;856.48;851.25;855.77;855.77;2801120000
2007-07-12;842.61;855.18;842.61;855.18;855.18;3489600000
2007-07-11;837.82;840.69;834.14;839.97;839.97;3082920000
2007-07-10;851.19;851.19;837.27;837.48;837.48;3244280000
2007-07-09;853.21;854.50;849.20;853.24;853.24;2715330000
2007-07-06;849.67;853.52;845.71;852.31;852.31;2441520000
2007-07-05;848.27;850.77;843.74;850.13;850.13;2622950000
2007-07-03;845.45;849.16;845.45;848.20;848.20;1560790000
2007-07-02;836.08;845.06;836.08;845.06;845.06;2648990000
2007-06-29;840.73;845.67;832.63;833.70;833.70;3165410000
2007-06-28;838.52;845.50;838.22;839.04;839.04;3006710000
2007-06-27;823.98;838.60;820.18;838.46;838.46;3398150000
2007-06-26;828.65;832.21;823.04;826.13;826.13;3398530000
2007-06-25;834.12;837.95;824.66;827.46;827.46;3287250000
2007-06-22;839.03;839.17;829.35;834.75;834.75;4284320000
2007-06-21;834.58;840.02;828.71;839.81;839.81;3161110000
2007-06-20;849.36;850.80;835.83;836.18;836.18;3286900000
2007-06-19;845.52;849.48;840.38;848.34;848.34;2873590000
2007-06-18;848.69;849.24;842.38;846.28;846.28;2480240000
2007-06-15;842.65;851.15;842.65;848.19;848.19;3406030000
2007-06-14;832.91;840.98;832.91;837.12;837.12;2813630000
2007-06-13;822.99;833.88;822.76;832.54;832.54;3077930000
2007-06-12;830.82;831.91;819.75;821.72;821.72;3056200000
2007-06-11;834.35;837.23;829.02;833.18;833.18;2525280000
2007-06-08;824.97;836.11;822.22;835.31;835.31;2993460000
2007-06-07;839.50;839.50;824.84;825.32;825.32;3538470000
2007-06-06;845.58;845.58;837.09;841.21;841.21;2964190000
2007-06-05;853.48;853.48;844.10;848.25;848.25;2939450000
2007-06-04;852.53;855.19;849.26;855.09;855.09;2738930000
2007-06-01;848.62;856.39;848.62;853.45;853.45;2927020000
2007-05-31;844.19;849.26;843.71;847.18;847.18;3335530000
2007-05-30;836.49;843.38;831.18;843.35;843.35;2980210000
2007-05-29;831.24;838.58;831.24;837.53;837.53;2571790000
2007-05-25;825.20;831.75;825.20;829.93;829.93;2316250000
2007-05-24;836.29;840.61;821.28;823.80;823.80;3365530000
2007-05-23;840.75;845.94;835.58;836.54;836.54;3084260000
2007-05-22;833.56;841.38;832.16;839.92;839.92;2860500000
2007-05-21;823.39;837.19;823.22;833.65;833.65;3465360000
2007-05-18;818.20;825.25;814.65;823.66;823.66;2959050000
2007-05-17;819.45;819.45;813.23;815.64;815.64;2868640000
2007-05-16;814.72;820.21;810.61;820.20;820.20;2915350000
2007-05-15;822.33;827.60;813.69;814.18;814.18;3071020000
2007-05-14;828.93;831.15;820.65;822.33;822.33;2776130000
2007-05-11;818.70;829.54;818.70;829.54;829.54;2720780000
2007-05-10;832.71;832.71;818.56;818.63;818.63;3031240000
2007-05-09;828.28;836.99;826.68;834.77;834.77;2935550000
2007-05-08;830.33;830.90;821.74;830.90;830.90;2795720000
2007-05-07;833.28;835.13;830.85;831.87;831.87;2545090000
2007-05-04;830.23;832.88;827.82;832.88;832.88;2761930000
2007-05-03;828.45;830.87;826.02;828.87;828.87;3007970000
2007-05-02;816.39;829.90;816.39;828.46;828.46;3189800000
2007-05-01;815.38;816.94;807.69;816.25;816.25;3400350000
2007-04-30;829.91;830.43;814.21;814.57;814.57;3093420000
2007-04-27;832.55;832.57;826.92;829.70;829.70;2732810000
2007-04-26;831.87;835.17;827.00;833.80;833.80;3211800000
2007-04-25;828.30;834.89;826.29;832.07;832.07;3252590000
2007-04-24;828.34;829.31;820.20;826.36;826.36;3119750000
2007-04-23;827.91;830.73;825.35;827.55;827.55;2575020000
2007-04-20;823.55;829.43;823.55;828.86;828.86;3329940000
2007-04-19;823.82;823.82;815.90;819.32;819.32;2913610000
2007-04-18;827.41;827.55;823.32;824.38;824.38;2971330000
2007-04-17;831.06;831.71;826.04;828.96;828.96;2920570000
2007-04-16;821.12;831.49;821.12;831.44;831.44;2870140000
2007-04-16;821.12;831.49;821.12;831.44;831.44;2870140000
2007-04-13;815.02;819.38;811.78;819.38;819.38;2690020000
2007-04-12;807.14;815.05;803.14;815.05;815.05;2770570000
2007-04-11;814.82;814.93;804.60;808.24;808.24;2950190000
2007-04-10;811.41;816.13;811.40;814.51;814.51;2510110000
2007-04-09;813.84;814.31;809.92;811.64;811.64;2349410000
2007-04-05;810.86;813.90;810.35;813.35;813.35;2357230000
2007-04-04;811.58;811.83;807.78;810.79;810.79;2616320000
2007-04-03;804.02;813.37;804.02;811.77;811.77;2921760000
2007-04-02;801.77;803.22;798.17;803.22;803.22;2875880000
2007-03-30;799.95;804.33;794.42;800.71;800.71;2903960000
2007-03-29;800.07;803.09;791.42;798.94;798.94;2854710000
2007-03-28;799.95;800.87;792.97;797.40;797.40;3000440000
2007-03-27;808.88;808.88;800.62;802.36;802.36;2673040000
2007-03-26;810.00;811.05;802.13;808.94;808.94;2754660000
2007-03-23;807.85;810.38;807.37;809.51;809.51;2619020000
2007-03-22;808.40;809.28;804.59;808.05;808.05;3129970000
2007-03-21;794.25;808.56;792.74;807.47;807.47;3184770000
2007-03-20;786.59;793.61;785.58;793.60;793.60;2795940000
2007-03-19;780.92;789.29;780.92;787.05;787.05;2777180000
2007-03-16;783.44;784.79;776.49;778.77;778.77;3393640000
2007-03-15;775.69;783.61;775.69;783.61;783.61;2821900000
2007-03-14;768.52;776.77;761.06;775.68;775.68;3758350000
2007-03-13;786.41;786.41;767.99;769.12;769.12;3485570000
2007-03-12;784.64;789.88;783.44;789.00;789.00;2664000000
2007-03-09;784.20;787.49;780.07;785.12;785.12;2623050000
2007-03-08;780.29;786.75;778.89;781.14;781.14;3014850000
2007-03-07;778.75;781.13;773.71;775.90;775.90;3141350000
2007-03-06;764.32;781.83;764.32;778.88;778.88;3358160000
2007-03-05;771.91;777.37;760.06;760.06;760.06;3480520000
2007-03-02;788.20;788.61;775.17;775.44;775.44;3312260000
2007-03-01;787.62;795.94;773.88;791.03;791.03;3874910000
2007-02-28;793.26;797.45;784.42;793.30;793.30;3925250000
2007-02-27;817.66;817.66;790.49;792.66;792.66;4065230000
2007-02-26;828.03;829.40;818.24;823.69;823.69;2822170000
2007-02-23;828.80;828.84;823.11;826.64;826.64;2579950000
2007-02-22;827.63;830.01;822.72;829.44;829.44;1950770000
2007-02-21;824.33;827.33;821.82;827.33;827.33;2606980000
2007-02-20;816.87;827.18;812.19;826.11;826.11;2337860000
2007-02-16;815.63;818.46;810.18;818.15;818.15;2399450000
2007-02-15;814.32;817.64;812.01;815.43;815.43;2490920000
2007-02-14;812.60;818.07;811.73;813.99;813.99;2699290000
2007-02-13;806.98;812.53;806.98;812.53;812.53;2652150000
2007-02-12;808.02;808.31;802.41;805.79;805.79;2395680000
2007-02-09;815.98;817.01;803.61;807.11;807.11;2951810000
2007-02-08;815.05;816.90;812.39;816.39;816.39;2816180000
2007-02-07;811.16;816.20;809.41;816.20;816.20;2618820000
2007-02-06;807.20;810.41;804.30;810.41;810.41;2608710000
2007-02-05;809.20;810.49;805.36;806.69;806.69;2439430000
2007-02-02;807.95;810.35;806.77;809.42;809.42;2569450000
2007-02-01;802.02;807.77;801.92;807.77;807.77;2914890000
2007-01-31;797.03;803.46;793.23;800.34;800.34;2976690000
2007-01-30;793.60;798.24;791.84;797.97;797.97;2706250000
2007-01-29;787.37;795.13;787.20;793.10;793.10;2730480000
2007-01-26;784.23;789.07;778.34;788.14;788.14;2626620000
2007-01-25;793.92;794.64;782.09;784.19;784.19;2994330000
2007-01-24;786.59;794.06;786.59;794.03;794.03;2783180000
2007-01-23;777.59;788.69;776.82;785.38;785.38;2975070000
2007-01-22;784.96;785.04;775.83;777.96;777.96;2540120000
2007-01-19;778.13;785.45;775.17;785.16;785.16;2777480000
2007-01-18;788.13;788.19;776.87;778.21;778.21;2822430000
2007-01-17;789.81;793.57;788.54;788.77;788.77;2690270000
2007-01-16;794.28;799.30;789.63;791.48;791.48;2599530000
2007-01-12;788.11;794.27;787.87;794.26;794.26;2686480000
2007-01-11;779.50;791.00;779.50;788.45;788.45;2857870000
2007-01-10;775.78;779.45;773.14;778.87;778.87;2764660000
2007-01-09;777.10;778.74;768.69;778.33;778.33;3038380000
2007-01-08;776.20;778.83;769.27;776.99;776.99;2763340000
2007-01-05;787.70;787.70;774.55;775.87;775.87;2919400000
2007-01-04;786.42;791.83;779.70;789.95;789.95;3004460000
2007-01-03;788.31;796.62;779.31;787.42;787.42;3429160000
2006-12-29;794.44;795.96;786.84;787.66;787.66;1678200000
2006-12-28;796.98;798.53;793.41;794.48;794.48;1508570000
2006-12-27;788.16;797.79;788.16;797.73;797.73;1667370000
2006-12-26;780.29;788.59;779.80;788.17;788.17;1310310000
2006-12-22;783.23;783.50;778.12;780.82;780.82;1647590000
2006-12-21;785.90;789.61;780.63;782.90;782.90;2322410000
2006-12-20;782.71;788.82;782.71;785.56;785.56;2387630000
2006-12-19;780.28;784.04;775.33;782.10;782.10;2717060000
2006-12-18;793.69;795.40;780.64;782.02;782.02;2568140000
2006-12-15;795.09;798.13;792.26;792.71;792.71;3229580000
2006-12-14;789.31;798.62;789.31;794.22;794.22;2729700000
2006-12-13;790.71;792.88;785.94;788.75;788.75;2552260000
2006-12-12;793.23;793.72;784.64;788.41;788.41;2738170000
2006-12-11;792.54;795.16;790.12;793.07;793.07;2289900000
2006-12-08;791.50;796.35;786.55;792.56;792.56;2440460000
2006-12-07;796.53;798.45;791.18;792.29;792.29;2743150000
2006-12-06;796.47;798.36;792.51;795.94;795.94;2725280000
2006-12-05;797.16;801.01;795.16;797.42;797.42;2755700000
2006-12-04;781.91;796.56;781.91;795.85;795.85;2766320000
2006-12-01;785.71;787.11;773.06;781.17;781.17;2800980000
2006-11-30;784.04;789.58;779.99;786.12;786.12;4006230000
2006-11-29;776.86;785.04;776.86;784.16;784.16;2790970000
2006-11-28;771.21;775.13;767.81;774.82;774.82;2639750000
2006-11-27;790.79;790.79;771.78;772.11;772.11;2711210000
2006-11-24;792.03;794.25;787.18;792.28;792.28;832550000
2006-11-22;792.75;795.17;790.58;792.91;792.91;2237710000
2006-11-21;790.55;792.45;788.04;792.17;792.17;2597940000
2006-11-20;788.47;792.43;786.40;790.62;790.62;2546710000
2006-11-17;790.74;790.74;783.47;788.47;788.47;2726100000
2006-11-16;791.91;793.64;788.81;790.75;790.75;2835730000
2006-11-15;785.03;794.18;784.76;791.96;791.96;2831130000
2006-11-14;772.38;785.17;769.27;785.06;785.06;3027480000
2006-11-13;769.10;773.73;767.34;772.41;772.41;2386340000
2006-11-10;762.06;769.15;761.33;769.15;769.15;2290200000
2006-11-09;769.84;771.07;758.37;762.06;762.06;3012050000
2006-11-08;764.33;771.80;760.68;769.84;769.84;2814820000
2006-11-07;763.08;772.22;762.60;764.39;764.39;2636390000
2006-11-06;752.72;764.85;752.72;763.08;763.08;2533550000
2006-11-03;750.12;755.69;747.08;752.73;752.73;2419730000
2006-11-02;752.12;753.23;746.29;750.12;750.12;2646180000
